"C_name","E_name","city","address","longitude","latitude","intro","year","count"
"草嶺","TsaoLing","雲林縣","雲林縣古坑鄉草嶺村",120.69738,23.583575,"草嶺的舊名番坪坑，位於雲林縣古坑鄉的東邊山區，居阿里山、溪頭與瑞里等風景區之中樞，地形略呈盆地狀，溪流綿延其間，呈現各具風格的天然景色。西元1941年的大地震，將草嶺本庄西北的崛沓山切成兩半，一刀間造成了許多奇特地形、岩石與溪谷等景觀。其中峭壁雄風，遊客需利用自岩頂垂下的繩索與安全網，地形險峭。斷崖春秋與斷魂谷同為當年大地震時所造成的景觀。斷崖春秋斷面有如刀切，直削而下約1公里長的縱切面；斷魂谷為一峽谷，位於斷崖春秋下端兩百公尺處，兩邊峭壁陡立，北端岩壁上則有三條瀑布自谷頂流入谷底。此外，蓬萊瀑布為草嶺主要水源，青蛙石與蜂巢岩均為受山泉侵蝕的奇石，而連珠池原是塊面積約兩公頃的大岩板，經雨水長年沖蝕而成一個個相連、宛如念珠的小潭穴。","2018",427080
"草嶺","TsaoLing","雲林縣","雲林縣古坑鄉草嶺村",120.69738,23.583575,"草嶺的舊名番坪坑，位於雲林縣古坑鄉的東邊山區，居阿里山、溪頭與瑞里等風景區之中樞，地形略呈盆地狀，溪流綿延其間，呈現各具風格的天然景色。西元1941年的大地震，將草嶺本庄西北的崛沓山切成兩半，一刀間造成了許多奇特地形、岩石與溪谷等景觀。其中峭壁雄風，遊客需利用自岩頂垂下的繩索與安全網，地形險峭。斷崖春秋與斷魂谷同為當年大地震時所造成的景觀。斷崖春秋斷面有如刀切，直削而下約1公里長的縱切面；斷魂谷為一峽谷，位於斷崖春秋下端兩百公尺處，兩邊峭壁陡立，北端岩壁上則有三條瀑布自谷頂流入谷底。此外，蓬萊瀑布為草嶺主要水源，青蛙石與蜂巢岩均為受山泉侵蝕的奇石，而連珠池原是塊面積約兩公頃的大岩板，經雨水長年沖蝕而成一個個相連、宛如念珠的小潭穴。","2019",658300
"草嶺","TsaoLing","雲林縣","雲林縣古坑鄉草嶺村",120.69738,23.583575,"草嶺的舊名番坪坑，位於雲林縣古坑鄉的東邊山區，居阿里山、溪頭與瑞里等風景區之中樞，地形略呈盆地狀，溪流綿延其間，呈現各具風格的天然景色。西元1941年的大地震，將草嶺本庄西北的崛沓山切成兩半，一刀間造成了許多奇特地形、岩石與溪谷等景觀。其中峭壁雄風，遊客需利用自岩頂垂下的繩索與安全網，地形險峭。斷崖春秋與斷魂谷同為當年大地震時所造成的景觀。斷崖春秋斷面有如刀切，直削而下約1公里長的縱切面；斷魂谷為一峽谷，位於斷崖春秋下端兩百公尺處，兩邊峭壁陡立，北端岩壁上則有三條瀑布自谷頂流入谷底。此外，蓬萊瀑布為草嶺主要水源，青蛙石與蜂巢岩均為受山泉侵蝕的奇石，而連珠池原是塊面積約兩公頃的大岩板，經雨水長年沖蝕而成一個個相連、宛如念珠的小潭穴。","2020",710000
"草嶺","TsaoLing","雲林縣","雲林縣古坑鄉草嶺村",120.69738,23.583575,"草嶺的舊名番坪坑，位於雲林縣古坑鄉的東邊山區，居阿里山、溪頭與瑞里等風景區之中樞，地形略呈盆地狀，溪流綿延其間，呈現各具風格的天然景色。西元1941年的大地震，將草嶺本庄西北的崛沓山切成兩半，一刀間造成了許多奇特地形、岩石與溪谷等景觀。其中峭壁雄風，遊客需利用自岩頂垂下的繩索與安全網，地形險峭。斷崖春秋與斷魂谷同為當年大地震時所造成的景觀。斷崖春秋斷面有如刀切，直削而下約1公里長的縱切面；斷魂谷為一峽谷，位於斷崖春秋下端兩百公尺處，兩邊峭壁陡立，北端岩壁上則有三條瀑布自谷頂流入谷底。此外，蓬萊瀑布為草嶺主要水源，青蛙石與蜂巢岩均為受山泉侵蝕的奇石，而連珠池原是塊面積約兩公頃的大岩板，經雨水長年沖蝕而成一個個相連、宛如念珠的小潭穴。","2021",491250
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2012",1154586
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2013",1120235
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2014",1121634
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2015",1123954
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2016",1000515
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2017",1000647
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2018",927462
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2019",1001523
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2020",784545
"劍湖山世界","JanFuSun Fancyworld","雲林縣","雲林縣古坑鄉大湖口67號",120.57833,23.617947,"劍湖山世界是臺灣最具人氣的主題樂園之一，有著最新鮮的玩樂設施，急速的快感、躍動的活力，讓參與其中的遊客不由得大聲高喊！有膽量的朋友不妨嘗試亞洲最長、最飆的衝瘋飛車，或是27層樓高的擎天飛梭……，挑戰極限勇氣。","2021",547007
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2012",7051600
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2013",6162400
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2014",6161900
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2015",6316760
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2016",6081000
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2017",6231250
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2018",4938700
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2019",5811100
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2020",7439150
"北港朝天宮","BeiGang ChaoTian Temple","雲林縣","雲林縣北港鎮中山路178號",120.30464,23.567805,"北港朝天宮舊稱天妃廟或天后宮，為了紀念分靈自湄洲的祖廟──朝天閣，才改名為朝天宮。創建於清康熙年間，西元1694年，因神蹟靈驗，已成為全國三百餘座媽祖廟的總廟，外觀輝煌。廟中供祀天上聖母及觀世音菩薩等神像。廟內的樑架結構及木雕皆出自於名匠之手，如廟埕外石欄杆柱上四海龍王之石雕像，每尊姿態各異，氣勢雄健，還有以米字形做出斗拱結網構造而成的藻井，整座寺廟不論是小至窗花上的人物表情動作的刻畫，大到氣勢雄偉的盤騰龍柱，作工之精巧細緻，無異是結合了宗教與藝術精品的綜合體。","2021",6778700
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2012",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2013",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2014",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2015",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2016",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2017",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2018",0
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2019",1260000
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2020",1258000
"古坑綠色隧道","Green Tunnel","雲林縣","雲林縣古坑鄉湳仔村湳仔路",120.54098,23.659291,"雲林縣古坑鄉省道臺3線柴里橋往永光方向，道路兩旁種植許多50年歷史的芒果樹，將整條道路遮蔽成隧道，就像是長長美麗油綠的天然隧道，全長約兩公里。沿著綠色隧道而行的台糖小火車和鐵軌，是相當特殊的景觀和文化，遊客可以踩踏著單車，享受綠蔭蔽天的涼爽舒適，感受慢活的自在幸福。附近的蜜蜂故事館和228紀念公園也是賞遊的重點之一。","2021",863500
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2012",108330
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2013",100076
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2014",125345
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2015",139027
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2016",164574
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2017",172242
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2018",155770
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2019",154954
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2020",180582
"圓潭自然生態園區","Yuantan Ecological Park","嘉義縣","嘉義縣竹崎鄉",120.65933,23.528943,"位於166縣道71.5K，三華生態民宿（仁壽村附近），鄰近瑞里1號橋、圓潭溪生態區，水質清澈，處處可見魚兒悠遊，環境清幽自然、生態豐富。野鳥、蝴蝶、甲蟲、螢火蟲、青蛙都是這裡的原住民。","2021",113333
"阿里山國家森林遊樂區","Alishan National Forest Recreation Area","嘉義縣","嘉義縣阿里山鄉中正村59號",120.80367,23.511294,"相傳於250年以前，有一位名為阿巴里的鄒族酋長曾隻身來此打獵，滿載而歸後，常帶族人來此，族人為感念他，便以其名為此命名。其實阿里山共由十八座高山組成，屬於玉山山脈的支脈，隔同富溪與玉山主峰相望，現在新中橫公路已將阿里山與玉山風景區串連起來。阿里山森林遊樂區海拔高度2,216公尺，四周高山環列，氣候涼爽，以日出、雲海、晚霞、森林、登山森林鐵路並列為阿里山五奇，聞名國際。而鄒族原住民人文資源更增其觀光魅力。","2012",2080500
"阿里山國家森林遊樂區","Alishan National Forest Recreation Area","嘉義縣","嘉義縣阿里山鄉中正村59號",120.80367,23.511294,"相傳於250年以前，有一位名為阿巴里的鄒族酋長曾隻身來此打獵，滿載而歸後，常帶族人來此，族人為感念他，便以其名為此命名。其實阿里山共由十八座高山組成，屬於玉山山脈的支脈，隔同富溪與玉山主峰相望，現在新中橫公路已將阿里山與玉山風景區串連起來。阿里山森林遊樂區海拔高度2,216公尺，四周高山環列，氣候涼爽，以日出、雲海、晚霞、森林、登山森林鐵路並列為阿里山五奇，聞名國際。而鄒族原住民人文資源更增其觀光魅力。","2013",2063566
"阿里山國家森林遊樂區","Alishan National Forest Recreation Area","嘉義縣","嘉義縣阿里山鄉中正村59號",120.80367,23.511294,"相傳於250年以前，有一位名為阿巴里的鄒族酋長曾隻身來此打獵，滿載而歸後，常帶族人來此，族人為感念他，便以其名為此命名。其實阿里山共由十八座高山組成，屬於玉山山脈的支脈，隔同富溪與玉山主峰相望，現在新中橫公路已將阿里山與玉山風景區串連起來。阿里山森林遊樂區海拔高度2,216公尺，四周高山環列，氣候涼爽，以日出、雲海、晚霞、森林、登山森林鐵路並列為阿里山五奇，聞名國際。而鄒族原住民人文資源更增其觀光魅力。","2014",2761479
"阿里山國家森林遊樂區","Alishan National Forest Recreation Area","嘉義縣","嘉義縣阿里山鄉中正村59號",120.80367,23.511294,"相傳於250年以前，有一位名為阿巴里的鄒族酋長曾隻身來此打獵，滿載而歸後，常帶族人來此，族人為感念他，便以其名為此命名。其實阿里山共由十八座高山組成，屬於玉山山脈的支脈，隔同富溪與玉山主峰相望，現在新中橫公路已將阿里山與玉山風景區串連起來。阿里山森林遊樂區海拔高度2,216公尺，四周高山環列，氣候涼爽，以日出、雲海、晚霞、森林、登山森林鐵路並列為阿里山五奇，聞名國際。而鄒族原住民人文資源更增其觀光魅力。","2015",2713389
"阿里山國家森林遊樂區","Alishan National Forest Recreation Area","嘉義縣","嘉義縣阿里山鄉中正村59號",120.80367,23.511294,"相傳於250年以前，有一位名為阿巴里的鄒族酋長曾隻身來此打獵，滿載而歸後，常帶族人來此，族人為感念他，便以其名為此命名。其實阿里山共由十八座高山組成，屬於玉山山脈的支脈，隔同富溪與玉山主峰相望，現在新中橫公路已將阿里山與玉山風景區串連起來。阿里山森林遊樂區海拔高度2,216公尺，四周高山環列，氣候涼爽，以日出、雲海、晚霞、森林、登山森林鐵路並列為阿里山五奇，聞名國際。而鄒族原住民人文資源更增其觀光魅力。","2016",2245787
